id,id_v2,level,metric,answer_type,status,reason,parser_answer,dataset_answer,match,score,detail
IP_SOURCE_ROUTE_CONFIG_leaf4,ip_source_route_config:45a2dbebe1,L1,ip_source_route_config,text,MATCH,,Enabled,"""Enabled""",True,1.0,exact
IP_SOURCE_ROUTE_CONFIG_pe2,ip_source_route_config:3603999311,L1,ip_source_route_config,text,MATCH,,Enabled,"""Enabled""",True,1.0,exact
IP_SOURCE_ROUTE_CONFIG_p3,ip_source_route_config:40d255b5d8,L1,ip_source_route_config,text,MATCH,,Enabled,"""Enabled""",True,1.0,exact
IP_SOURCE_ROUTE_CONFIG_leaf1,ip_source_route_config:f3e677391b,L1,ip_source_route_config,text,MATCH,,Enabled,"""Enabled""",True,1.0,exact
IP_SOURCE_ROUTE_CONFIG_p4,ip_source_route_config:8eb660897d,L1,ip_source_route_config,text,MATCH,,Enabled,"""Enabled""",True,1.0,exact
NTP_SERVERS_LIST_pe1,ntp_servers_list:4f36bb8808,L1,ntp_servers_list,set,MATCH,,[],[],True,1.0,both_empty
NTP_SERVERS_LIST_p1,ntp_servers_list:980d4425bd,L1,ntp_servers_list,set,MATCH,,[],[],True,1.0,both_empty
NTP_SERVERS_LIST_p2,ntp_servers_list:f84ad4329a,L1,ntp_servers_list,set,MATCH,,[],[],True,1.0,both_empty
NTP_SERVERS_LIST_leaf3,ntp_servers_list:6a7c231d8b,L1,ntp_servers_list,set,MATCH,,[],[],True,1.0,both_empty
NTP_SERVERS_LIST_leaf2,ntp_servers_list:6e35c43dba,L1,ntp_servers_list,set,MATCH,,[],[],True,1.0,both_empty
NTP_SERVERS_LIST_p4,ntp_servers_list:8eb660897d,L1,ntp_servers_list,set,MATCH,,[],[],True,1.0,both_empty
NTP_SERVERS_LIST_pe2,ntp_servers_list:3603999311,L1,ntp_servers_list,set,MATCH,,[],[],True,1.0,both_empty
NTP_SERVERS_LIST_leaf4,ntp_servers_list:45a2dbebe1,L1,ntp_servers_list,set,MATCH,,[],[],True,1.0,both_empty
NTP_SERVERS_LIST_p3,ntp_servers_list:40d255b5d8,L1,ntp_servers_list,set,MATCH,,[],[],True,1.0,both_empty
NTP_SERVERS_LIST_leaf1,ntp_servers_list:f3e677391b,L1,ntp_servers_list,set,MATCH,,[],[],True,1.0,both_empty
SYSLOG_SERVERS_LIST_p2,syslog_servers_list:f84ad4329a,L1,syslog_servers_list,set,MATCH,,[],[],True,1.0,both_empty
SYSLOG_SERVERS_LIST_pe2,syslog_servers_list:3603999311,L1,syslog_servers_list,set,MATCH,,[],[],True,1.0,both_empty
SYSLOG_SERVERS_LIST_pe1,syslog_servers_list:4f36bb8808,L1,syslog_servers_list,set,MATCH,,[],[],True,1.0,both_empty
SYSLOG_SERVERS_LIST_p4,syslog_servers_list:8eb660897d,L1,syslog_servers_list,set,MATCH,,[],[],True,1.0,both_empty
SYSLOG_SERVERS_LIST_p3,syslog_servers_list:40d255b5d8,L1,syslog_servers_list,set,MATCH,,[],[],True,1.0,both_empty
SYSLOG_SERVERS_LIST_p1,syslog_servers_list:980d4425bd,L1,syslog_servers_list,set,MATCH,,[],[],True,1.0,both_empty
SYSLOG_SERVERS_LIST_leaf3,syslog_servers_list:6a7c231d8b,L1,syslog_servers_list,set,MATCH,,[],[],True,1.0,both_empty
SYSLOG_SERVERS_LIST_leaf4,syslog_servers_list:45a2dbebe1,L1,syslog_servers_list,set,MATCH,,[],[],True,1.0,both_empty
SYSLOG_SERVERS_LIST_leaf2,syslog_servers_list:6e35c43dba,L1,syslog_servers_list,set,MATCH,,[],[],True,1.0,both_empty
SYSLOG_SERVERS_LIST_leaf1,syslog_servers_list:f3e677391b,L1,syslog_servers_list,set,MATCH,,[],[],True,1.0,both_empty
SNMP_SERVER_COMMUNITIES_leaf2,snmp_server_communities:6e35c43dba,L1,snmp_server_communities,set,MATCH,,[],[],True,1.0,both_empty
SNMP_SERVER_COMMUNITIES_pe1,snmp_server_communities:4f36bb8808,L1,snmp_server_communities,set,MATCH,,[],[],True,1.0,both_empty
SNMP_SERVER_COMMUNITIES_leaf4,snmp_server_communities:45a2dbebe1,L1,snmp_server_communities,set,MATCH,,[],[],True,1.0,both_empty
SNMP_SERVER_COMMUNITIES_p2,snmp_server_communities:f84ad4329a,L1,snmp_server_communities,set,MATCH,,[],[],True,1.0,both_empty
SNMP_SERVER_COMMUNITIES_leaf3,snmp_server_communities:6a7c231d8b,L1,snmp_server_communities,set,MATCH,,[],[],True,1.0,both_empty
SNMP_SERVER_COMMUNITIES_p1,snmp_server_communities:980d4425bd,L1,snmp_server_communities,set,MATCH,,[],[],True,1.0,both_empty
SNMP_SERVER_COMMUNITIES_pe2,snmp_server_communities:3603999311,L1,snmp_server_communities,set,MATCH,,[],[],True,1.0,both_empty
SNMP_SERVER_COMMUNITIES_p4,snmp_server_communities:8eb660897d,L1,snmp_server_communities,set,MATCH,,[],[],True,1.0,both_empty
SNMP_SERVER_COMMUNITIES_leaf1,snmp_server_communities:f3e677391b,L1,snmp_server_communities,set,MATCH,,[],[],True,1.0,both_empty
SNMP_SERVER_COMMUNITIES_p3,snmp_server_communities:40d255b5d8,L1,snmp_server_communities,set,MATCH,,[],[],True,1.0,both_empty
LOOPBACK_INTERFACES_LIST_leaf4,loopback_interfaces_list:45a2dbebe1,L1,loopback_interfaces_list,set,MATCH,,[],[],True,1.0,both_empty
LOOPBACK_INTERFACES_LIST_p2,loopback_interfaces_list:f84ad4329a,L1,loopback_interfaces_list,set,MATCH,,"[""Loopback0""]","[""Loopback0""]",True,1.0,exact
LOOPBACK_INTERFACES_LIST_p4,loopback_interfaces_list:8eb660897d,L1,loopback_interfaces_list,set,MATCH,,"[""Loopback0""]","[""Loopback0""]",True,1.0,exact
LOOPBACK_INTERFACES_LIST_leaf3,loopback_interfaces_list:6a7c231d8b,L1,loopback_interfaces_list,set,MATCH,,[],[],True,1.0,both_empty
LOOPBACK_INTERFACES_LIST_p1,loopback_interfaces_list:980d4425bd,L1,loopback_interfaces_list,set,MATCH,,"[""Loopback0""]","[""Loopback0""]",True,1.0,exact
LOOPBACK_INTERFACES_LIST_p3,loopback_interfaces_list:40d255b5d8,L1,loopback_interfaces_list,set,MATCH,,"[""Loopback0""]","[""Loopback0""]",True,1.0,exact
LOOPBACK_INTERFACES_LIST_leaf2,loopback_interfaces_list:6e35c43dba,L1,loopback_interfaces_list,set,MATCH,,[],[],True,1.0,both_empty
LOOPBACK_INTERFACES_LIST_leaf1,loopback_interfaces_list:f3e677391b,L1,loopback_interfaces_list,set,MATCH,,[],[],True,1.0,both_empty
LOOPBACK_INTERFACES_LIST_pe2,loopback_interfaces_list:3603999311,L1,loopback_interfaces_list,set,MATCH,,"[""Loopback0""]","[""Loopback0""]",True,1.0,exact
LOOPBACK_INTERFACES_LIST_pe1,loopback_interfaces_list:4f36bb8808,L1,loopback_interfaces_list,set,MATCH,,"[""Loopback0""]","[""Loopback0""]",True,1.0,exact
DNS_SERVERS_LIST_pe1,dns_servers_list:4f36bb8808,L1,dns_servers_list,set,MATCH,,[],[],True,1.0,both_empty
DNS_SERVERS_LIST_leaf2,dns_servers_list:6e35c43dba,L1,dns_servers_list,set,MATCH,,[],[],True,1.0,both_empty
DNS_SERVERS_LIST_p2,dns_servers_list:f84ad4329a,L1,dns_servers_list,set,MATCH,,[],[],True,1.0,both_empty
DNS_SERVERS_LIST_p1,dns_servers_list:980d4425bd,L1,dns_servers_list,set,MATCH,,[],[],True,1.0,both_empty
DNS_SERVERS_LIST_leaf1,dns_servers_list:f3e677391b,L1,dns_servers_list,set,MATCH,,[],[],True,1.0,both_empty
DNS_SERVERS_LIST_leaf3,dns_servers_list:6a7c231d8b,L1,dns_servers_list,set,MATCH,,[],[],True,1.0,both_empty
DNS_SERVERS_LIST_leaf4,dns_servers_list:45a2dbebe1,L1,dns_servers_list,set,MATCH,,[],[],True,1.0,both_empty
DNS_SERVERS_LIST_pe2,dns_servers_list:3603999311,L1,dns_servers_list,set,MATCH,,[],[],True,1.0,both_empty
DNS_SERVERS_LIST_p3,dns_servers_list:40d255b5d8,L1,dns_servers_list,set,MATCH,,[],[],True,1.0,both_empty
DNS_SERVERS_LIST_p4,dns_servers_list:8eb660897d,L1,dns_servers_list,set,MATCH,,[],[],True,1.0,both_empty
ACTIVE_OSPF_PROCESSES_p4,active_ospf_processes:8eb660897d,L1,active_ospf_processes,set,MATCH,,"[""1""]","[""1""]",True,1.0,exact
ACTIVE_OSPF_PROCESSES_pe1,active_ospf_processes:4f36bb8808,L1,active_ospf_processes,set,MATCH,,"[""1""]","[""1""]",True,1.0,exact
ACTIVE_OSPF_PROCESSES_pe2,active_ospf_processes:3603999311,L1,active_ospf_processes,set,MATCH,,"[""1""]","[""1""]",True,1.0,exact
ACTIVE_OSPF_PROCESSES_leaf1,active_ospf_processes:f3e677391b,L1,active_ospf_processes,set,MATCH,,[],[],True,1.0,both_empty
ACTIVE_OSPF_PROCESSES_leaf3,active_ospf_processes:6a7c231d8b,L1,active_ospf_processes,set,MATCH,,[],[],True,1.0,both_empty
ACTIVE_OSPF_PROCESSES_p3,active_ospf_processes:40d255b5d8,L1,active_ospf_processes,set,MATCH,,"[""1""]","[""1""]",True,1.0,exact
ACTIVE_OSPF_PROCESSES_leaf2,active_ospf_processes:6e35c43dba,L1,active_ospf_processes,set,MATCH,,[],[],True,1.0,both_empty
ACTIVE_OSPF_PROCESSES_p1,active_ospf_processes:980d4425bd,L1,active_ospf_processes,set,MATCH,,"[""1""]","[""1""]",True,1.0,exact
ACTIVE_OSPF_PROCESSES_leaf4,active_ospf_processes:45a2dbebe1,L1,active_ospf_processes,set,MATCH,,[],[],True,1.0,both_empty
ACTIVE_OSPF_PROCESSES_p2,active_ospf_processes:f84ad4329a,L1,active_ospf_processes,set,MATCH,,"[""1""]","[""1""]",True,1.0,exact
CONFIGURED_BGP_AS_NUMBERS_leaf4,configured_bgp_as_numbers:45a2dbebe1,L1,configured_bgp_as_numbers,set,MATCH,,[],[],True,1.0,both_empty
CONFIGURED_BGP_AS_NUMBERS_pe2,configured_bgp_as_numbers:3603999311,L1,configured_bgp_as_numbers,set,MATCH,,65000,"[""65000""]",True,1.0,exact
CONFIGURED_BGP_AS_NUMBERS_p4,configured_bgp_as_numbers:8eb660897d,L1,configured_bgp_as_numbers,set,MATCH,,[],[],True,1.0,both_empty
CONFIGURED_BGP_AS_NUMBERS_pe1,configured_bgp_as_numbers:4f36bb8808,L1,configured_bgp_as_numbers,set,MATCH,,65000,"[""65000""]",True,1.0,exact
CONFIGURED_BGP_AS_NUMBERS_p2,configured_bgp_as_numbers:f84ad4329a,L1,configured_bgp_as_numbers,set,MATCH,,[],[],True,1.0,both_empty
CONFIGURED_BGP_AS_NUMBERS_leaf3,configured_bgp_as_numbers:6a7c231d8b,L1,configured_bgp_as_numbers,set,MATCH,,[],[],True,1.0,both_empty
CONFIGURED_BGP_AS_NUMBERS_leaf1,configured_bgp_as_numbers:f3e677391b,L1,configured_bgp_as_numbers,set,MATCH,,[],[],True,1.0,both_empty
CONFIGURED_BGP_AS_NUMBERS_p3,configured_bgp_as_numbers:40d255b5d8,L1,configured_bgp_as_numbers,set,MATCH,,[],[],True,1.0,both_empty
CONFIGURED_BGP_AS_NUMBERS_leaf2,configured_bgp_as_numbers:6e35c43dba,L1,configured_bgp_as_numbers,set,MATCH,,[],[],True,1.0,both_empty
CONFIGURED_BGP_AS_NUMBERS_p1,configured_bgp_as_numbers:980d4425bd,L1,configured_bgp_as_numbers,set,MATCH,,[],[],True,1.0,both_empty
MPLS_LDP_CONFIG_leaf4,mpls_ldp_config:45a2dbebe1,L1,mpls_ldp_config,text,MATCH,,Disabled,"""Disabled""",True,1.0,exact
MPLS_LDP_CONFIG_leaf2,mpls_ldp_config:6e35c43dba,L1,mpls_ldp_config,text,MATCH,,Disabled,"""Disabled""",True,1.0,exact
MPLS_LDP_CONFIG_p2,mpls_ldp_config:f84ad4329a,L1,mpls_ldp_config,text,MATCH,,Enabled,"""Enabled""",True,1.0,exact
MPLS_LDP_CONFIG_pe1,mpls_ldp_config:4f36bb8808,L1,mpls_ldp_config,text,MATCH,,Enabled,"""Enabled""",True,1.0,exact
MPLS_LDP_CONFIG_p1,mpls_ldp_config:980d4425bd,L1,mpls_ldp_config,text,MATCH,,Enabled,"""Enabled""",True,1.0,exact
MPLS_LDP_CONFIG_pe2,mpls_ldp_config:3603999311,L1,mpls_ldp_config,text,MATCH,,Enabled,"""Enabled""",True,1.0,exact
MPLS_LDP_CONFIG_leaf3,mpls_ldp_config:6a7c231d8b,L1,mpls_ldp_config,text,MATCH,,Disabled,"""Disabled""",True,1.0,exact
MPLS_LDP_CONFIG_p4,mpls_ldp_config:8eb660897d,L1,mpls_ldp_config,text,MATCH,,Enabled,"""Enabled""",True,1.0,exact
MPLS_LDP_CONFIG_p3,mpls_ldp_config:40d255b5d8,L1,mpls_ldp_config,text,MATCH,,Enabled,"""Enabled""",True,1.0,exact
MPLS_LDP_CONFIG_leaf1,mpls_ldp_config:f3e677391b,L1,mpls_ldp_config,text,MATCH,,Disabled,"""Disabled""",True,1.0,exact
DEFAULT_ROUTE_NEXT_HOPS_p2,default_route_next_hops:f84ad4329a,L1,default_route_next_hops,set,MATCH,,"[""10.10.10.1""]","[""10.10.10.1""]",True,1.0,exact
DEFAULT_ROUTE_NEXT_HOPS_leaf3,default_route_next_hops:6a7c231d8b,L1,default_route_next_hops,set,MATCH,,"[""10.10.10.1"", ""172.16.3.1""]","[""10.10.10.1"", ""172.16.3.1""]",True,1.0,exact
DEFAULT_ROUTE_NEXT_HOPS_pe2,default_route_next_hops:3603999311,L1,default_route_next_hops,set,MATCH,,"[""10.10.10.1""]","[""10.10.10.1""]",True,1.0,exact
DEFAULT_ROUTE_NEXT_HOPS_p4,default_route_next_hops:8eb660897d,L1,default_route_next_hops,set,MATCH,,"[""10.10.10.1""]","[""10.10.10.1""]",True,1.0,exact
DEFAULT_ROUTE_NEXT_HOPS_leaf4,default_route_next_hops:45a2dbebe1,L1,default_route_next_hops,set,MATCH,,"[""10.10.10.1"", ""172.16.4.1""]","[""10.10.10.1"", ""172.16.4.1""]",True,1.0,exact
DEFAULT_ROUTE_NEXT_HOPS_p3,default_route_next_hops:40d255b5d8,L1,default_route_next_hops,set,MATCH,,"[""10.10.10.1""]","[""10.10.10.1""]",True,1.0,exact
DEFAULT_ROUTE_NEXT_HOPS_p1,default_route_next_hops:980d4425bd,L1,default_route_next_hops,set,MATCH,,"[""10.10.10.1""]","[""10.10.10.1""]",True,1.0,exact
DEFAULT_ROUTE_NEXT_HOPS_leaf1,default_route_next_hops:f3e677391b,L1,default_route_next_hops,set,MATCH,,"[""10.10.10.1"", ""172.16.1.1""]","[""10.10.10.1"", ""172.16.1.1""]",True,1.0,exact
DEFAULT_ROUTE_NEXT_HOPS_leaf2,default_route_next_hops:6e35c43dba,L1,default_route_next_hops,set,MATCH,,"[""10.10.10.1"", ""172.16.2.1""]","[""10.10.10.1"", ""172.16.2.1""]",True,1.0,exact
DEFAULT_ROUTE_NEXT_HOPS_pe1,default_route_next_hops:4f36bb8808,L1,default_route_next_hops,set,MATCH,,"[""10.10.10.1""]","[""10.10.10.1""]",True,1.0,exact
STATIC_ROUTE_COUNT_p2,static_route_count:f84ad4329a,L1,static_route_count,number,MATCH,,1,1,True,1.0,"parser=1.0, gold=1.0"
STATIC_ROUTE_COUNT_p1,static_route_count:980d4425bd,L1,static_route_count,number,MATCH,,1,1,True,1.0,"parser=1.0, gold=1.0"
STATIC_ROUTE_COUNT_pe1,static_route_count:4f36bb8808,L1,static_route_count,number,MATCH,,2,2,True,1.0,"parser=2.0, gold=2.0"
STATIC_ROUTE_COUNT_leaf4,static_route_count:45a2dbebe1,L1,static_route_count,number,MATCH,,2,2,True,1.0,"parser=2.0, gold=2.0"
STATIC_ROUTE_COUNT_leaf2,static_route_count:6e35c43dba,L1,static_route_count,number,MATCH,,2,2,True,1.0,"parser=2.0, gold=2.0"
STATIC_ROUTE_COUNT_leaf1,static_route_count:f3e677391b,L1,static_route_count,number,MATCH,,3,3,True,1.0,"parser=3.0, gold=3.0"
STATIC_ROUTE_COUNT_leaf3,static_route_count:6a7c231d8b,L1,static_route_count,number,MATCH,,2,2,True,1.0,"parser=2.0, gold=2.0"
STATIC_ROUTE_COUNT_p4,static_route_count:8eb660897d,L1,static_route_count,number,MATCH,,1,1,True,1.0,"parser=1.0, gold=1.0"
STATIC_ROUTE_COUNT_pe2,static_route_count:3603999311,L1,static_route_count,number,MATCH,,1,1,True,1.0,"parser=1.0, gold=1.0"
STATIC_ROUTE_COUNT_p3,static_route_count:40d255b5d8,L1,static_route_count,number,MATCH,,1,1,True,1.0,"parser=1.0, gold=1.0"
ACL_CONFIGURED_COUNT_pe2,acl_configured_count:3603999311,L1,acl_configured_count,number,MATCH,,0,0,True,1.0,"parser=0.0, gold=0.0"
ACL_CONFIGURED_COUNT_p3,acl_configured_count:40d255b5d8,L1,acl_configured_count,number,MATCH,,0,0,True,1.0,"parser=0.0, gold=0.0"
ACL_CONFIGURED_COUNT_leaf3,acl_configured_count:6a7c231d8b,L1,acl_configured_count,number,MATCH,,0,0,True,1.0,"parser=0.0, gold=0.0"
ACL_CONFIGURED_COUNT_leaf1,acl_configured_count:f3e677391b,L1,acl_configured_count,number,MATCH,,0,0,True,1.0,"parser=0.0, gold=0.0"
ACL_CONFIGURED_COUNT_pe1,acl_configured_count:4f36bb8808,L1,acl_configured_count,number,MATCH,,0,0,True,1.0,"parser=0.0, gold=0.0"
ACL_CONFIGURED_COUNT_leaf4,acl_configured_count:45a2dbebe1,L1,acl_configured_count,number,MATCH,,0,0,True,1.0,"parser=0.0, gold=0.0"
ACL_CONFIGURED_COUNT_p4,acl_configured_count:8eb660897d,L1,acl_configured_count,number,MATCH,,0,0,True,1.0,"parser=0.0, gold=0.0"
ACL_CONFIGURED_COUNT_leaf2,acl_configured_count:6e35c43dba,L1,acl_configured_count,number,MATCH,,0,0,True,1.0,"parser=0.0, gold=0.0"
ACL_CONFIGURED_COUNT_p1,acl_configured_count:980d4425bd,L1,acl_configured_count,number,MATCH,,0,0,True,1.0,"parser=0.0, gold=0.0"
ACL_CONFIGURED_COUNT_p2,acl_configured_count:f84ad4329a,L1,acl_configured_count,number,MATCH,,0,0,True,1.0,"parser=0.0, gold=0.0"
ACL_APPLIED_INTERFACES_LIST_leaf2,acl_applied_interfaces_list:6e35c43dba,L1,acl_applied_interfaces_list,set,MATCH,,[],[],True,1.0,both_empty
ACL_APPLIED_INTERFACES_LIST_p4,acl_applied_interfaces_list:8eb660897d,L1,acl_applied_interfaces_list,set,MATCH,,[],[],True,1.0,both_empty
ACL_APPLIED_INTERFACES_LIST_p2,acl_applied_interfaces_list:f84ad4329a,L1,acl_applied_interfaces_list,set,MATCH,,[],[],True,1.0,both_empty
ACL_APPLIED_INTERFACES_LIST_leaf3,acl_applied_interfaces_list:6a7c231d8b,L1,acl_applied_interfaces_list,set,MATCH,,[],[],True,1.0,both_empty
ACL_APPLIED_INTERFACES_LIST_pe2,acl_applied_interfaces_list:3603999311,L1,acl_applied_interfaces_list,set,MATCH,,[],[],True,1.0,both_empty
ACL_APPLIED_INTERFACES_LIST_pe1,acl_applied_interfaces_list:4f36bb8808,L1,acl_applied_interfaces_list,set,MATCH,,[],[],True,1.0,both_empty
ACL_APPLIED_INTERFACES_LIST_p3,acl_applied_interfaces_list:40d255b5d8,L1,acl_applied_interfaces_list,set,MATCH,,[],[],True,1.0,both_empty
ACL_APPLIED_INTERFACES_LIST_leaf1,acl_applied_interfaces_list:f3e677391b,L1,acl_applied_interfaces_list,set,MATCH,,[],[],True,1.0,both_empty
ACL_APPLIED_INTERFACES_LIST_p1,acl_applied_interfaces_list:980d4425bd,L1,acl_applied_interfaces_list,set,MATCH,,[],[],True,1.0,both_empty
ACL_APPLIED_INTERFACES_LIST_leaf4,acl_applied_interfaces_list:45a2dbebe1,L1,acl_applied_interfaces_list,set,MATCH,,[],[],True,1.0,both_empty
PREFIX_LIST_COUNT_p1,prefix_list_count:980d4425bd,L1,prefix_list_count,number,MATCH,,0,0,True,1.0,"parser=0.0, gold=0.0"
PREFIX_LIST_COUNT_p2,prefix_list_count:f84ad4329a,L1,prefix_list_count,number,MATCH,,0,0,True,1.0,"parser=0.0, gold=0.0"
PREFIX_LIST_COUNT_p4,prefix_list_count:8eb660897d,L1,prefix_list_count,number,MATCH,,0,0,True,1.0,"parser=0.0, gold=0.0"
PREFIX_LIST_COUNT_p3,prefix_list_count:40d255b5d8,L1,prefix_list_count,number,MATCH,,0,0,True,1.0,"parser=0.0, gold=0.0"
PREFIX_LIST_COUNT_leaf4,prefix_list_count:45a2dbebe1,L1,prefix_list_count,number,MATCH,,0,0,True,1.0,"parser=0.0, gold=0.0"
PREFIX_LIST_COUNT_leaf3,prefix_list_count:6a7c231d8b,L1,prefix_list_count,number,MATCH,,0,0,True,1.0,"parser=0.0, gold=0.0"
PREFIX_LIST_COUNT_leaf2,prefix_list_count:6e35c43dba,L1,prefix_list_count,number,MATCH,,0,0,True,1.0,"parser=0.0, gold=0.0"
PREFIX_LIST_COUNT_leaf1,prefix_list_count:f3e677391b,L1,prefix_list_count,number,MATCH,,0,0,True,1.0,"parser=0.0, gold=0.0"
PREFIX_LIST_COUNT_pe1,prefix_list_count:4f36bb8808,L1,prefix_list_count,number,MATCH,,0,0,True,1.0,"parser=0.0, gold=0.0"
PREFIX_LIST_COUNT_pe2,prefix_list_count:3603999311,L1,prefix_list_count,number,MATCH,,0,0,True,1.0,"parser=0.0, gold=0.0"
ROUTE_MAP_COUNT_leaf4,route_map_count:45a2dbebe1,L1,route_map_count,number,MATCH,,0,0,True,1.0,"parser=0.0, gold=0.0"
ROUTE_MAP_COUNT_leaf2,route_map_count:6e35c43dba,L1,route_map_count,number,MATCH,,0,0,True,1.0,"parser=0.0, gold=0.0"
ROUTE_MAP_COUNT_p1,route_map_count:980d4425bd,L1,route_map_count,number,MATCH,,0,0,True,1.0,"parser=0.0, gold=0.0"
ROUTE_MAP_COUNT_p3,route_map_count:40d255b5d8,L1,route_map_count,number,MATCH,,0,0,True,1.0,"parser=0.0, gold=0.0"
ROUTE_MAP_COUNT_p4,route_map_count:8eb660897d,L1,route_map_count,number,MATCH,,0,0,True,1.0,"parser=0.0, gold=0.0"
ROUTE_MAP_COUNT_p2,route_map_count:f84ad4329a,L1,route_map_count,number,MATCH,,0,0,True,1.0,"parser=0.0, gold=0.0"
ROUTE_MAP_COUNT_leaf1,route_map_count:f3e677391b,L1,route_map_count,number,MATCH,,0,0,True,1.0,"parser=0.0, gold=0.0"
ROUTE_MAP_COUNT_pe2,route_map_count:3603999311,L1,route_map_count,number,MATCH,,0,0,True,1.0,"parser=0.0, gold=0.0"
ROUTE_MAP_COUNT_pe1,route_map_count:4f36bb8808,L1,route_map_count,number,MATCH,,0,0,True,1.0,"parser=0.0, gold=0.0"
ROUTE_MAP_COUNT_leaf3,route_map_count:6a7c231d8b,L1,route_map_count,number,MATCH,,0,0,True,1.0,"parser=0.0, gold=0.0"
QOS_CLASS_MAPS_LIST_leaf4,qos_class_maps_list:45a2dbebe1,L1,qos_class_maps_list,set,MATCH,,[],[],True,1.0,both_empty
QOS_CLASS_MAPS_LIST_leaf3,qos_class_maps_list:6a7c231d8b,L1,qos_class_maps_list,set,MATCH,,[],[],True,1.0,both_empty
QOS_CLASS_MAPS_LIST_pe2,qos_class_maps_list:3603999311,L1,qos_class_maps_list,set,MATCH,,[],[],True,1.0,both_empty
QOS_CLASS_MAPS_LIST_leaf1,qos_class_maps_list:f3e677391b,L1,qos_class_maps_list,set,MATCH,,[],[],True,1.0,both_empty
QOS_CLASS_MAPS_LIST_p1,qos_class_maps_list:980d4425bd,L1,qos_class_maps_list,set,MATCH,,[],[],True,1.0,both_empty
QOS_CLASS_MAPS_LIST_p3,qos_class_maps_list:40d255b5d8,L1,qos_class_maps_list,set,MATCH,,[],[],True,1.0,both_empty
QOS_CLASS_MAPS_LIST_pe1,qos_class_maps_list:4f36bb8808,L1,qos_class_maps_list,set,MATCH,,[],[],True,1.0,both_empty
QOS_CLASS_MAPS_LIST_p4,qos_class_maps_list:8eb660897d,L1,qos_class_maps_list,set,MATCH,,[],[],True,1.0,both_empty
QOS_CLASS_MAPS_LIST_p2,qos_class_maps_list:f84ad4329a,L1,qos_class_maps_list,set,MATCH,,[],[],True,1.0,both_empty
QOS_CLASS_MAPS_LIST_leaf2,qos_class_maps_list:6e35c43dba,L1,qos_class_maps_list,set,MATCH,,[],[],True,1.0,both_empty
NETFLOW_MONITORS_LIST_p4,netflow_monitors_list:8eb660897d,L1,netflow_monitors_list,set,MATCH,,[],[],True,1.0,both_empty
NETFLOW_MONITORS_LIST_pe2,netflow_monitors_list:3603999311,L1,netflow_monitors_list,set,MATCH,,[],[],True,1.0,both_empty
NETFLOW_MONITORS_LIST_leaf2,netflow_monitors_list:6e35c43dba,L1,netflow_monitors_list,set,MATCH,,[],[],True,1.0,both_empty
NETFLOW_MONITORS_LIST_p1,netflow_monitors_list:980d4425bd,L1,netflow_monitors_list,set,MATCH,,[],[],True,1.0,both_empty
NETFLOW_MONITORS_LIST_leaf4,netflow_monitors_list:45a2dbebe1,L1,netflow_monitors_list,set,MATCH,,[],[],True,1.0,both_empty
NETFLOW_MONITORS_LIST_p3,netflow_monitors_list:40d255b5d8,L1,netflow_monitors_list,set,MATCH,,[],[],True,1.0,both_empty
NETFLOW_MONITORS_LIST_leaf3,netflow_monitors_list:6a7c231d8b,L1,netflow_monitors_list,set,MATCH,,[],[],True,1.0,both_empty
NETFLOW_MONITORS_LIST_pe1,netflow_monitors_list:4f36bb8808,L1,netflow_monitors_list,set,MATCH,,[],[],True,1.0,both_empty
NETFLOW_MONITORS_LIST_p2,netflow_monitors_list:f84ad4329a,L1,netflow_monitors_list,set,MATCH,,[],[],True,1.0,both_empty
NETFLOW_MONITORS_LIST_leaf1,netflow_monitors_list:f3e677391b,L1,netflow_monitors_list,set,MATCH,,[],[],True,1.0,both_empty
INTERFACES_MISSING_DESCRIPTION_COUNT_leaf3,interfaces_missing_description_count:6a7c231d8b,L1,interfaces_missing_description_count,number,MATCH,,4,4,True,1.0,"parser=4.0, gold=4.0"
INTERFACES_MISSING_DESCRIPTION_COUNT_pe1,interfaces_missing_description_count:4f36bb8808,L1,interfaces_missing_description_count,number,MATCH,,5,5,True,1.0,"parser=5.0, gold=5.0"
INTERFACES_MISSING_DESCRIPTION_COUNT_p1,interfaces_missing_description_count:980d4425bd,L1,interfaces_missing_description_count,number,MATCH,,5,5,True,1.0,"parser=5.0, gold=5.0"
INTERFACES_MISSING_DESCRIPTION_COUNT_leaf2,interfaces_missing_description_count:6e35c43dba,L1,interfaces_missing_description_count,number,MATCH,,4,4,True,1.0,"parser=4.0, gold=4.0"
INTERFACES_MISSING_DESCRIPTION_COUNT_leaf1,interfaces_missing_description_count:f3e677391b,L1,interfaces_missing_description_count,number,MATCH,,4,4,True,1.0,"parser=4.0, gold=4.0"
INTERFACES_MISSING_DESCRIPTION_COUNT_p3,interfaces_missing_description_count:40d255b5d8,L1,interfaces_missing_description_count,number,MATCH,,5,5,True,1.0,"parser=5.0, gold=5.0"
INTERFACES_MISSING_DESCRIPTION_COUNT_leaf4,interfaces_missing_description_count:45a2dbebe1,L1,interfaces_missing_description_count,number,MATCH,,4,4,True,1.0,"parser=4.0, gold=4.0"
INTERFACES_MISSING_DESCRIPTION_COUNT_p2,interfaces_missing_description_count:f84ad4329a,L1,interfaces_missing_description_count,number,MATCH,,5,5,True,1.0,"parser=5.0, gold=5.0"
